index,x,y,z
621,-295.9764709472656,129.32025146484375,0.0
622,-293.9015808105469,130.03927612304688,0.0
623,-291.8153991699219,130.72503662109375,0.0
624,-289.7185363769531,131.3773193359375,0.0
625,-287.61151123046875,131.9959716796875,0.0
626,-285.4948425292969,132.58084106445312,0.0
627,-283.3691101074219,133.1317596435547,0.0
628,-281.2348327636719,133.6486053466797,0.0
629,-279.092529296875,134.1312255859375,0.0
630,-276.94281005859375,134.57952880859375,0.0
631,-274.7861633300781,134.9933624267578,0.0
632,-272.6231994628906,135.37265014648438,0.0
633,-270.4544372558594,135.71726989746094,0.0
634,-268.2804260253906,136.02716064453125,0.0
635,-266.10174560546875,136.30223083496094,0.0
636,-263.9189453125,136.54238891601562,0.0
637,-261.7325744628906,136.7476043701172,0.0
638,-259.543212890625,136.91781616210938,0.0
639,-257.35137939453125,137.052978515625,0.0
640,-255.15769958496094,137.15304565429688,0.0
641,-252.9626922607422,137.218017578125,0.0
642,-250.0,137.25,0.0
643,-248.0,137.25,0.0
644,-246.0,137.25,0.0
645,-244.0,137.25,0.0
646,-242.0,137.25,0.0
647,-240.0,137.25,0.0
648,-238.0,137.25,0.0
649,-236.0,137.25,0.0
650,-234.0,137.25,0.0
651,-232.0,137.25,0.0
652,-230.0,137.25,0.0
653,-228.0,137.25,0.0
654,-226.0,137.25,0.0
655,-224.0,137.25,0.0
656,-222.0,137.25,0.0
657,-220.0,137.25,0.0
658,-218.0,137.25,0.0
659,-216.0,137.25,0.0
660,-214.0,137.25,0.0
661,-212.0,137.25,0.0
662,-210.0,137.25,0.0
663,-208.0,137.25,0.0
664,-206.0,137.25,0.0
665,-204.0,137.25,0.0
666,-202.0,137.25,0.0
667,-200.0,137.25,0.0
668,-198.0,137.25,0.0
669,-196.0,137.25,0.0
670,-194.0,137.25,0.0
671,-192.0,137.25,0.0
672,-190.0,137.25,0.0
673,-188.0,137.25,0.0
674,-186.0,137.25,0.0
675,-184.0,137.25,0.0
676,-182.0,137.25,0.0
677,-180.0,137.25,0.0
678,-178.0,137.25,0.0
679,-176.0,137.25,0.0
680,-174.0,137.25,0.0
681,-172.0,137.25,0.0
682,-170.0,137.25,0.0
683,-168.0,137.25,0.0
684,-166.0,137.25,0.0
685,-164.0,137.25,0.0
686,-162.0,137.25,0.0
687,-160.0,137.25,0.0
688,-158.0,137.25,0.0
689,-156.0,137.25,0.0
690,-154.0,137.25,0.0
691,-152.0,137.25,0.0
692,-150.0,137.25,0.0
693,-148.0,137.25,0.0
694,-146.0,137.25,0.0
695,-144.0,137.25,0.0
696,-142.0,137.25,0.0
697,-140.0,137.25,0.0
698,-138.0,137.25,0.0
699,-136.0,137.25,0.0
700,-134.0,137.25,0.0
701,-132.0,137.25,0.0
702,-130.0,137.25,0.0
703,-128.0,137.25,0.0
704,-126.0,137.25,0.0
705,-124.0,137.25,0.0
706,-122.0,137.25,0.0
707,-120.0,137.25,0.0
708,-118.0,137.25,0.0
709,-116.0,137.25,0.0
710,-114.0,137.25,0.0
711,-112.0,137.25,0.0
712,-110.0,137.25,0.0
713,-108.0,137.25,0.0
714,-106.0,137.25,0.0
715,-104.0,137.25,0.0
716,-102.0,137.25,0.0
717,-100.0,137.25,0.0
718,-98.0,137.25,0.0
