index,x,y,z
534,-381.2205505371094,-25.88890266418457,0.0
535,-381.617919921875,-23.786149978637695,0.0
536,-381.9816589355469,-21.67730712890625,0.0
537,-382.31158447265625,-19.562917709350586,0.0
538,-382.6076354980469,-17.44351577758789,0.0
539,-382.8697509765625,-15.319652557373047,0.0
540,-383.09783935546875,-13.191868782043457,0.0
541,-383.2918701171875,-11.060702323913574,0.0
542,-383.4517822265625,-8.926711082458496,0.0
543,-383.5775146484375,-6.7904276847839355,0.0
544,-383.6690673828125,-4.652411937713623,0.0
545,-383.72637939453125,-2.513200044631958,0.0
546,-383.7494812011719,-0.37334921956062317,0.0
547,-383.73834228515625,1.7665971517562866,0.0
548,-383.6929626464844,3.906095504760742,0.0
549,-383.61334228515625,6.044589519500732,0.0
550,-383.4995422363281,8.181540489196777,0.0
551,-383.3515625,10.31639289855957,0.0
552,-383.1694030761719,12.4486083984375,0.0
553,-382.9532165527344,14.577632904052734,0.0
554,-382.70294189453125,16.702926635742188,0.0
555,-382.4187316894531,18.82394790649414,0.0
556,-382.1006164550781,20.94014549255371,0.0
557,-381.7486877441406,23.050987243652344,0.0
558,-381.3630065917969,25.15592384338379,0.0
559,-380.9437255859375,27.254425048828125,0.0
560,-380.49090576171875,29.345945358276367,0.0
561,-380.00469970703125,31.429956436157227,0.0
562,-379.4851989746094,33.505916595458984,0.0
563,-378.93255615234375,35.57330322265625,0.0
564,-378.3468933105469,37.63158416748047,0.0
565,-377.7283630371094,39.68022918701172,0.0
566,-377.0771789550781,41.718719482421875,0.0
567,-376.3934631347656,43.74652862548828,0.0
568,-375.6773681640625,45.76313781738281,0.0
569,-374.9291076660156,47.768028259277344,0.0
570,-374.1488342285156,49.76069259643555,0.0
571,-373.3368225097656,51.74062728881836,0.0
572,-372.49322509765625,53.707305908203125,0.0
573,-371.6182556152344,55.660240173339844,0.0
574,-370.7121887207031,57.59892272949219,0.0
575,-369.775146484375,59.522865295410156,0.0
576,-368.8075256347656,61.43156433105469,0.0
577,-367.8094482421875,63.32454299926758,0.0
578,-366.7812194824219,65.20130920410156,0.0
579,-365.72308349609375,67.0613784790039,0.0
580,-364.6353454589844,68.90428924560547,0.0
581,-363.51824951171875,70.72955322265625,0.0
582,-362.3720703125,72.53671264648438,0.0
583,-361.1971740722656,74.32530975341797,0.0
584,-359.9937744140625,76.0948715209961,0.0
585,-358.7622375488281,77.84495544433594,0.0
586,-357.50286865234375,79.57511901855469,0.0
587,-356.2159423828125,81.28490447998047,0.0
588,-354.90185546875,82.97388458251953,0.0
589,-353.5609130859375,84.64161682128906,0.0
590,-352.19342041015625,86.28768920898438,0.0
591,-350.7998352050781,87.91166687011719,0.0
592,-349.38037109375,89.51314544677734,0.0
593,-347.93548583984375,91.09171295166016,0.0
594,-346.4655456542969,92.64694213867188,0.0
595,-344.9709167480469,94.17847442626953,0.0
596,-343.4519958496094,95.6858901977539,0.0
597,-341.90911865234375,97.16880798339844,0.0
598,-340.34271240234375,98.6268539428711,0.0
599,-338.753173828125,100.05965423583984,0.0
600,-337.14093017578125,101.46683502197266,0.0
601,-335.5063781738281,102.8480453491211,0.0
602,-333.8499450683594,104.20292663574219,0.0
603,-332.1720275878906,105.5311279296875,0.0
604,-330.47308349609375,106.83231353759766,0.0
605,-328.7535400390625,108.10615539550781,0.0
606,-327.01385498046875,109.35232543945312,0.0
607,-325.2544250488281,110.57049560546875,0.0
